Item_Identifier,Outlet_Identifier,results
FDZ13,OUT049,888.31885
FDB57,OUT019,864.0
FDR40,OUT046,1759.4275
NCO14,OUT019,82.09256
NCN19,OUT045,2450.0
FDQ28,OUT019,257.75305
FDO13,OUT018,2118.17
FDK48,OUT013,1632.6842
FDU07,OUT018,2189.46
FDW20,OUT046,2213.0886
FDV12,OUT010,150.04408
FDH24,OUT013,2554.8975
FDV59,OUT049,4771.132
FDK57,OUT045,1775.6934
FDL16,OUT027,992.3752
NCQ17,OUT046,2302.1758
FDJ15,OUT018,2386.855
FDX24,OUT049,1574.9626
FDT47,OUT046,2388.5562
FDT10,OUT049,1121.1934
FDZ37,OUT018,1285.1587
FDW43,OUT027,7153.307
DRN36,OUT017,1361.975
FDJ14,OUT045,761.81836
FDA32,OUT013,2708.7373
FDJ38,OUT019,390.6795
FDQ57,OUT017,2295.5334
NCQ41,OUT019,293.41846
FDG56,OUT049,793.92664
DRC13,OUT027,2952.678
FDV55,OUT035,2245.247
FDQ49,OUT045,2050.3801
FDE29,OUT010,192.11934
FDR03,OUT013,4394.0894
FDD45,OUT049,1598.7407
FDN38,OUT010,647.5743
FDT56,OUT046,720.4943
FDT48,OUT045,3347.5242
FDU03,OUT049,3704.0205
FDC56,OUT010,261.28406
NCO43,OUT027,2227.7827
FDQ27,OUT017,2307.4026
FDR03,OUT046,3757.5352
DRH23,OUT010,139.97353
FDG22,OUT045,505.07184
NCJ42,OUT013,1253.1753
FDR24,OUT046,1105.1534
FDW60,OUT035,2528.5586
FDJ08,OUT013,3473.323
DRL59,OUT018,775.69
FDG60,OUT010,464.74768
FDW27,OUT017,1357.6818
FDX14,OUT018,1234.1963
FDC20,OUT013,697.55994
NCS29,OUT018,3027.5007
FDJ56,OUT046,1109.8772
FDB20,OUT019,221.73405
FDL28,OUT027,5003.9814
FDW01,OUT018,2049.098
FDL03,OUT046,2540.7693
FDX22,OUT049,4618.914
FDJ21,OUT035,3657.9849
FDR31,OUT045,1469.6329
FDG21,OUT035,2698.5815
FDS22,OUT027,1081.0394
FDK08,OUT035,1570.6993
FDE17,OUT018,2745.412
NCN30,OUT017,1010.48944
FDT50,OUT046,1028.0266
NCX42,OUT049,3201.4622
FDJ12,OUT035,3861.1294
NCA18,OUT027,2050.4683
FDP23,OUT019,228.7325
FDX12,OUT013,4024.966
FDN40,OUT018,2523.4028
FDV48,OUT035,1728.95
NCY54,OUT013,1514.8213
FDL16,OUT010,104.10676
FDR45,OUT018,2121.7449
FDJ52,OUT046,2449.1345
DRG01,OUT017,1601.5297
FDP52,OUT013,3651.7917
FDU58,OUT017,3416.005
FDL02,OUT045,1606.71
FDG28,OUT013,4620.018
FDA19,OUT035,1704.2935
FDW46,OUT027,2308.3467
NCD43,OUT049,1682.8977
DRG39,OUT013,672.78094
NCF55,OUT049,605.0444
FDJ07,OUT046,2258.3098
FDE08,OUT046,2299.94
FDP56,OUT019,95.4444
FDT45,OUT045,689.68097
FDF17,OUT018,3321.3992
FDX44,OUT046,1248.1003
FDM28,OUT027,5843.5566
FDI36,OUT049,3214.292
FDS07,OUT045,2023.512
FDD36,OUT045,1510.6715
FDW11,OUT046,1081.1837
FDN40,OUT049,2087.3062
NCQ18,OUT049,1554.5297
NCQ54,OUT017,3079.8284
NCS42,OUT045,1226.2289
DRH39,OUT010,242.74088
FDC09,OUT027,2662.279
FDT08,OUT010,363.9462
FDC08,OUT035,4766.1206
FDT20,OUT017,428.87857
FDS35,OUT035,1477.5442
FDX58,OUT018,3976.803
FDW58,OUT046,1798.5825
DRD27,OUT046,1186.718
FDH32,OUT019,280.90237
FDS26,OUT035,6309.7964
FDQ31,OUT046,1273.1527
FDP11,OUT018,3691.3674
FDD58,OUT017,1824.1439
FDM33,OUT045,3633.9568
FDZ16,OUT049,3867.2283
NCS29,OUT010,249.64435
NCM18,OUT019,190.93774
FDP11,OUT049,3846.7397
NCC42,OUT017,2385.6973
DRM23,OUT046,3027.1643
NCN55,OUT027,5131.7446
FDK46,OUT013,5296.3066
FDR01,OUT046,3025.1458
NCA05,OUT045,1274.8899
NCP43,OUT017,3190.4338
FDR12,OUT010,942.19226
FDQ01,OUT013,3917.4897
FDM13,OUT046,1900.9926
FDQ19,OUT017,2506.2646
FDK56,OUT019,477.1786
NCX06,OUT010,488.90656
FDO56,OUT027,3138.8572
FDU45,OUT045,2485.1055
FDI16,OUT019,153.48944
FDL32,OUT046,1542.7786
FDA07,OUT046,2237.0688
FDA14,OUT045,2049.969
FDV46,OUT027,3751.6873
NCO07,OUT035,1979.5636
NCP41,OUT046,1519.8574
FDY60,OUT018,1646.882
FDN38,OUT017,3674.4656
FDO15,OUT046,1008.84186
FDT60,OUT013,2241.8965
FDA55,OUT035,5754.351
FDE02,OUT010,206.17863
DRJ39,OUT049,3773.8596
FDV34,OUT035,1175.6758
FDS20,OUT027,5868.9185
FDF02,OUT027,3019.8152
FDW40,OUT017,2655.9805
NCB43,OUT046,3427.2415
FDR58,OUT017,1779.7633
DRJ59,OUT035,731.62103
NCD30,OUT017,1709.8206
FDE14,OUT017,1659.9435
FDC28,OUT018,1251.9933
FDU16,OUT018,924.6445
NCD19,OUT035,977.8614
FDU21,OUT046,547.303
FDV59,OUT027,4863.4707
FDU03,OUT045,3296.9846
FDC33,OUT010,761.90936
NCR42,OUT035,392.36325
DRH59,OUT035,1297.7526
NCM31,OUT035,2696.1287
FDS50,OUT035,3272.3145
FDP39,OUT046,883.5797
FDQ55,OUT013,1734.6112
FDV36,OUT019,310.9695
FDI05,OUT027,1843.4227
FDS45,OUT027,2019.6069
FDA39,OUT045,483.97305
FDC37,OUT010,257.08838
FDJ60,OUT027,3964.3796
DRQ35,OUT046,1533.1104
NCJ06,OUT046,1909.6313
NCY42,OUT018,2110.5696
DRM37,OUT049,3898.1575
FDR14,OUT045,778.0604
FDE51,OUT049,443.88654
FDT33,OUT017,2872.7554
FDR08,OUT013,1148.9034
FDE36,OUT010,288.2035
FDL22,OUT019,140.05104
FDR44,OUT013,2458.206
FDI56,OUT019,253.26913
FDE47,OUT010,208.69109
FDV27,OUT010,218.4278
FDV10,OUT049,694.40155
FDC40,OUT045,1421.8683
NCX41,OUT013,3257.9038
NCQ38,OUT027,1911.0017
FDV12,OUT027,3294.0217
FDE52,OUT017,1254.0321
FDG20,OUT027,4662.548
FDV16,OUT027,826.808
FDI32,OUT017,2106.8467
FDJ32,OUT049,801.0101
FDN39,OUT018,1823.9652
FDY34,OUT017,3112.371
FDC14,OUT035,654.3922
FDA55,OUT017,5183.887
FDZ50,OUT010,734.1236
DRG13,OUT049,1730.7421
FDP01,OUT013,2234.141
NCG54,OUT017,2720.299
FDM13,OUT045,1802.0046
NCO18,OUT027,5605.3037
NCW41,OUT013,2374.9695
FDM52,OUT027,3466.3054
NCF55,OUT035,986.0472
FDT09,OUT046,1868.5411
NCM19,OUT035,1402.4994
FDW12,OUT018,1512.4783
FDP15,OUT019,751.80566
FDK36,OUT045,782.625
FDZ25,OUT035,2519.476
NCW06,OUT049,3094.1458
FDW60,OUT046,2893.7393
DRC49,OUT013,2086.8572
NCT17,OUT035,3964.856
NCN06,OUT018,2106.9136
FDC45,OUT013,2424.999
DRJ47,OUT019,488.27667
NCF06,OUT045,4108.0923
FDE21,OUT010,376.18094
DRG27,OUT013,604.2945
FDW40,OUT049,3086.8599
NCO53,OUT046,2113.9177
FDE23,OUT049,694.9059
FDQ16,OUT046,1968.9178
FDS26,OUT045,5027.6675
FDZ13,OUT010,86.09434
FDS14,OUT049,2300.6702
FDC10,OUT045,1419.2007
FDY16,OUT049,3213.0645
FDJ20,OUT035,2043.3265
FDV43,OUT035,690.3965
FDZ32,OUT027,1863.2556
FDR23,OUT046,2447.113
FDN24,OUT035,1006.5105
FDE34,OUT027,5902.4175
FDU31,OUT013,3020.7705
FDW33,OUT018,1885.2739
FDU26,OUT046,837.4628
FDE20,OUT027,4040.0483
NCW05,OUT035,1897.6134
FDB22,OUT018,2009.7781
FDO56,OUT046,1856.6011
FDA19,OUT027,4723.6553
DRI39,OUT045,792.24713
FDH52,OUT018,911.98
FDZ50,OUT035,3529.6543
NCN42,OUT035,3664.8176
FDB53,OUT013,3371.0723
DRG11,OUT017,1778.2699
DRK11,OUT027,3410.7556
FDQ60,OUT017,1900.5981
FDT36,OUT017,664.55206
DRG25,OUT018,3322.592
DRJ23,OUT046,2832.3616
FDG05,OUT035,2427.899
NCK06,OUT018,3006.8723
FDU52,OUT017,1673.7173
FDW07,OUT018,1117.4203
NCM17,OUT045,632.19116
FDA22,OUT045,4063.8213
NCA41,OUT018,2767.0264
FDF38,OUT035,437.7206
FDH52,OUT046,949.8421
FDY58,OUT019,638.10913
FDZ16,OUT045,4176.2856
NCM18,OUT017,1384.661
FDA22,OUT018,2473.4844
NCJ43,OUT035,2267.8762
FDI34,OUT027,6743.0083
FDG56,OUT046,1583.8784
FDS34,OUT046,1575.525
DRC01,OUT035,765.81177
FDQ04,OUT035,821.00397
FDK04,OUT035,809.1922
FDT51,OUT049,1878.2592
FDV26,OUT017,3361.3433
FDS04,OUT049,1392.8721
FDW43,OUT018,2970.4597
FDQ28,OUT010,396.4048
NCK06,OUT017,2398.919
FDS23,OUT018,1240.1592
FDZ36,OUT019,1466.7515
FDE56,OUT018,647.0232
FDW10,OUT027,3575.799
NCN14,OUT045,2331.6304
NCQ18,OUT045,1703.6512
FDW08,OUT017,1147.9595
FDU43,OUT035,3825.9783
FDR33,OUT010,414.39197
FDM24,OUT010,275.51367
NCZ05,OUT046,1221.2106
NCV41,OUT035,1795.4927
FDV11,OUT018,3323.1042
NCY05,OUT035,666.4046
FDV44,OUT018,3503.226
FDW32,OUT049,990.1236
NCU18,OUT027,2761.9285
NCC43,OUT035,4570.4297
FDW19,OUT013,2010.233
FDN31,OUT035,3144.4382
FDI48,OUT045,807.6531
FDS24,OUT017,1274.5739
FDF46,OUT049,2501.5325
DRG23,OUT017,1808.2638
FDG14,OUT018,2219.8699
NCY30,OUT049,2730.545
FDO28,OUT018,2391.4473
DRD24,OUT035,2259.7202
FDI33,OUT049,1537.8038
FDN32,OUT046,2936.585
FDR16,OUT045,4003.5896
FDF26,OUT046,2215.7651
NCN29,OUT018,659.1789
FDE20,OUT045,2297.8867
FDA46,OUT046,3354.1296
FDU28,OUT045,3436.8982
FDQ48,OUT045,1471.2106
FDV36,OUT013,2013.8655
FDR14,OUT018,364.50534
FDP23,OUT017,4038.276
FDP56,OUT013,765.7677
FDK48,OUT010,197.34248
FDR48,OUT046,1979.818
NCY29,OUT049,958.1749
FDM22,OUT018,706.622
DRJ01,OUT013,2212.5725
FDZ43,OUT045,4227.996
FDV03,OUT035,3067.0686
FDX11,OUT027,6123.4834
NCA41,OUT027,5853.374
FDE38,OUT017,2484.0981
FDI27,OUT018,323.3643
FDN32,OUT013,3919.602
NCN43,OUT017,2552.619
FDB47,OUT027,6879.399
FDV03,OUT017,2457.4336
NCN30,OUT045,1113.7776
NCV54,OUT010,72.71491
FDV07,OUT013,1397.5256
FDP07,OUT049,2629.768
FDK48,OUT018,1307.9066
FDM15,OUT019,439.44537
FDY19,OUT027,2589.8057
FDK46,OUT046,6318.85
FDY11,OUT045,1140.4258
FDH09,OUT046,741.0835
FDO08,OUT027,3934.9822
FDU14,OUT013,3382.5315
FDD22,OUT027,4245.9644
FDM27,OUT017,2083.3503
FDL02,OUT027,2615.702
NCA17,OUT035,1336.9479
FDE38,OUT019,738.2568
NCG07,OUT049,3446.2876
DRC27,OUT013,2371.1624
FDA27,OUT035,2701.4238
FDW40,OUT045,2554.391
DRI11,OUT013,1317.3634
FDN50,OUT046,1979.5334
FDR12,OUT046,3250.6555
FDT34,OUT027,3024.7812
FDW11,OUT035,1024.293
NCO30,OUT027,4031.3167
FDZ34,OUT017,5426.0405
FDU45,OUT017,1774.3187
NCD42,OUT035,672.17413
FDX25,OUT045,3783.9194
NCR29,OUT046,788.7829
FDX43,OUT019,153.88422
FDB04,OUT010,168.19827
FDR49,OUT027,863.5951
FDS39,OUT018,1640.4742
FDW58,OUT045,1149.5194
FDG22,OUT019,111.043495
FDG31,OUT017,838.3983
NCV53,OUT027,6571.1333
DRJ37,OUT035,2869.2454
FDV07,OUT035,1284.5082
FDW52,OUT018,2172.5342
FDT15,OUT045,2916.934
FDD02,OUT018,1689.7931
FDM16,OUT035,1079.648
NCE55,OUT046,2911.0676
FDB57,OUT018,3146.0554
FDQ04,OUT013,630.2487
FDQ47,OUT019,99.987114
FDY14,OUT019,180.72244
DRK37,OUT017,3939.6582
FDO25,OUT017,3748.6482
FDL57,OUT046,5449.8687
NCK29,OUT018,1585.0302
FDK46,OUT027,4349.3735
NCB43,OUT010,487.0072
DRE01,OUT027,6440.9556
FDC46,OUT018,3223.951
FDQ23,OUT045,1528.0101
FDX38,OUT049,736.8575
FDG60,OUT018,3830.5938
FDW55,OUT017,3878.5115
FDP39,OUT013,715.365
FDB20,OUT018,942.749
FDV21,OUT017,3508.5396
FDZ02,OUT013,992.6721
FDP19,OUT027,3956.9783
FDA38,OUT035,3705.281
FDH22,OUT045,2338.7253
DRM11,OUT045,4431.088
FDO12,OUT027,6016.5645
FDT14,OUT049,2494.7769
FDW34,OUT010,664.34875
FDG04,OUT027,4196.9805
FDW59,OUT018,699.1463
FDR33,OUT018,1427.5465
FDP32,OUT013,1676.8457
FDL13,OUT027,8187.5845
FDD22,OUT013,2554.2317
FDV40,OUT027,1855.8597
NCD55,OUT046,631.67737
FDQ20,OUT010,149.61705
FDD28,OUT045,848.9319
FDC39,OUT045,3630.7363
NCR17,OUT049,1958.2491
DRO35,OUT018,1159.1097
FDF40,OUT049,3813.7485
FDR31,OUT018,1669.4987
NCQ41,OUT017,3406.4036
FDP38,OUT046,576.1291
NCU54,OUT027,6136.663
FDG22,OUT018,465.4994
DRK59,OUT013,3237.145
FDC37,OUT046,1907.2698
NCO42,OUT013,2824.7214
NCT42,OUT017,1711.9844
FDX27,OUT035,1337.2649
FDV40,OUT018,977.11194
FDT45,OUT027,1804.454
FDS47,OUT019,365.51755
FDR45,OUT035,6236.0903
FDB03,OUT045,4036.7175
FDO49,OUT035,580.74066
FDU60,OUT027,3410.9087
FDB26,OUT018,554.70404
FDB46,OUT017,2959.2537
FDQ37,OUT019,697.22644
FDN03,OUT017,4072.5686
NCX30,OUT045,4314.838
FDK32,OUT019,726.1662
DRM47,OUT013,2940.4495
NCO02,OUT046,1774.7385
FDP04,OUT013,871.8189
NCO43,OUT049,1946.2428
FDD59,OUT013,972.97174
FDQ10,OUT017,3795.2644
FDW45,OUT035,3597.418
NCK30,OUT049,3320.8225
FDU31,OUT018,2599.6472
NCQ17,OUT019,315.47983
FDN01,OUT017,2222.8398
FDZ19,OUT049,2359.2231
DRG37,OUT017,2211.1663
FDE32,OUT045,607.48413
FDO34,OUT049,2481.3914
FDM04,OUT019,164.74966
FDZ25,OUT049,2338.779
FDU08,OUT049,1352.989
NCW30,OUT045,3377.7268
NCM18,OUT013,1233.962
FDS22,OUT035,717.9756
NCH18,OUT017,2858.7297
FDC23,OUT013,2829.0784
FDY46,OUT013,2802.3953
NCU06,OUT046,4063.0872
FDX57,OUT045,1541.3767
FDX36,OUT027,6155.7163
FDL16,OUT045,887.49457
FDT16,OUT010,883.27423
FDN16,OUT018,1651.282
FDC03,OUT046,3765.1301
DRF60,OUT013,4574.324
FDS27,OUT027,4172.981
FDP33,OUT010,623.26666
FDJ36,OUT018,1462.9768
NCR42,OUT013,407.84955
FDV14,OUT017,1377.4456
NCP42,OUT035,3185.0144
FDB50,OUT027,1479.1528
NCC30,OUT027,4853.7515
FDA23,OUT018,1498.4272
FDW16,OUT017,835.4904
FDQ52,OUT010,391.37375
FDB58,OUT049,2851.578
NCP29,OUT049,819.6197
NCM05,OUT045,3573.7324
FDO25,OUT013,2921.6292
NCM54,OUT046,2061.405
NCL54,OUT046,2392.9124
FDL39,OUT010,918.63214
FDF53,OUT018,2245.3389
NCQ42,OUT035,2046.0115
FDF58,OUT013,787.53033
FDZ04,OUT035,1124.7494
FDE26,OUT019,249.97064
FDS60,OUT017,3104.0085
FDV58,OUT017,2870.6873
FDM04,OUT045,796.6626
FDE08,OUT035,3067.3997
NCB43,OUT049,3694.0547
FDU11,OUT010,340.79865
FDF22,OUT019,834.5271
FDE24,OUT013,2395.5964
DRJ49,OUT046,2559.6052
NCQ53,OUT035,6587.712
NCL41,OUT013,469.4719
FDR22,OUT013,1823.2904
FDH04,OUT035,983.8447
DRH15,OUT045,742.71234
FDY40,OUT049,808.61316
NCI17,OUT035,2225.323
NCC18,OUT013,2398.221
FDY28,OUT027,5025.033
FDB45,OUT027,1961.6759
NCL30,OUT018,2154.4812
FDM10,OUT017,3425.7798
FDH22,OUT027,3982.1248
NCZ53,OUT017,2937.322
NCI18,OUT013,3045.019
FDH14,OUT027,2963.3652
FDR36,OUT027,910.1543
FDW01,OUT045,1808.7493
FDK02,OUT027,3100.455
FDJ02,OUT018,2016.4338
FDU55,OUT013,6034.23
NCV18,OUT027,2723.8772
FDH14,OUT018,1821.8063
FDZ37,OUT045,1403.8806
FDX49,OUT049,3710.7695
NCD43,OUT046,1591.8124
FDZ07,OUT013,1322.2119
FDK43,OUT035,2619.017
FDR32,OUT018,2960.377
FDT39,OUT013,2350.1182
NCV54,OUT017,1799.0048
FDF38,OUT018,148.99782
FDV60,OUT046,2610.6587
FDH44,OUT027,4142.4556
FDS21,OUT046,983.2324
NCL41,OUT045,435.6652
FDM46,OUT017,1732.3544
FDU27,OUT045,803.50616
NCJ54,OUT017,3675.9404
DRG51,OUT018,1838.3986
NCA29,OUT019,742.99084
FDR47,OUT045,2593.9639
NCL19,OUT027,3152.1748
DRG01,OUT049,1066.7069
FDG10,OUT046,870.03394
NCV05,OUT049,2985.9475
NCH18,OUT019,717.7856
FDV14,OUT018,1159.5896
DRJ23,OUT035,3124.11
DRJ11,OUT046,3594.4856
FDZ03,OUT017,3805.8423
FDI27,OUT010,56.883057
FDJ14,OUT018,1108.034
FDU32,OUT017,1872.8306
FDD47,OUT027,4378.9663
DRF36,OUT035,3104.356
FDM21,OUT046,4090.146
FDV10,OUT018,535.2366
FDH60,OUT018,2647.9104
FDX47,OUT010,386.89127
FDT19,OUT019,379.09808
FDO11,OUT045,5780.093
FDH24,OUT027,4767.3354
FDL02,OUT018,747.08356
FDB02,OUT049,2297.454
FDA43,OUT046,2136.1133
FDG52,OUT045,694.9663
DRC12,OUT013,2525.5156
FDY37,OUT018,1436.8502
NCU18,OUT045,2684.262
FDU09,OUT035,1129.3453
DRJ25,OUT027,1709.4752
DRE12,OUT018,1792.8646
DRL47,OUT017,1778.1902
DRK01,OUT046,1200.7062
FDC22,OUT019,389.35834
FDG44,OUT013,683.546
FDW04,OUT035,2014.9874
FDK09,OUT049,2690.4517
NCN43,OUT035,2349.7354
FDG04,OUT049,2731.2085
FDH32,OUT010,261.82205
DRI47,OUT017,2566.325
DRE15,OUT013,1253.7476
FDY11,OUT035,944.3939
FDO60,OUT049,654.2256
FDQ20,OUT018,424.30627
FDO57,OUT027,3880.9048
FDT14,OUT019,285.76624
FDA57,OUT049,842.79395
DRN35,OUT017,633.8991
FDJ03,OUT046,849.00085
FDX28,OUT017,1646.6942
DRE25,OUT045,1245.0371
FDR09,OUT046,3610.0645
FDB23,OUT035,4163.103
FDO08,OUT045,3346.738
FDQ23,OUT049,1818.7782
FDW04,OUT013,1795.8701
DRK13,OUT010,333.86224
NCL17,OUT027,3809.5818
FDY21,OUT035,3792.4065
FDJ38,OUT027,4899.6616
FDA37,OUT019,359.06805
FDV43,OUT013,784.8702
FDL36,OUT046,1620.4113
FDD53,OUT045,626.7186
FDZ19,OUT010,575.62
FDV21,OUT045,1691.9924
NCL54,OUT018,2706.131
DRI47,OUT027,3728.5059
DRG03,OUT049,2870.3665
FDG21,OUT013,2421.6226
FDW03,OUT018,1686.543
NCI55,OUT046,2229.165
DRC36,OUT019,295.86844
FDH22,OUT017,1991.3523
FDV20,OUT045,2484.7544
NCU41,OUT027,2479.708
FDN46,OUT027,2762.1382
FDK50,OUT045,2603.1648
NCA05,OUT027,3712.4983
DRH01,OUT018,3615.253
FDT08,OUT018,2484.6824
FDM08,OUT018,3977.366
FDZ07,OUT035,831.42053
FDS22,OUT017,566.3333
FDV35,OUT027,1840.5796
FDI28,OUT010,105.69607
FDW58,OUT027,1922.3124
FDT52,OUT045,4600.628
FDY34,OUT046,1971.3506
FDR10,OUT046,2454.0916
FDK57,OUT017,2056.9192
FDR02,OUT027,2630.6284
FDX49,OUT046,4302.5244
FDQ20,OUT046,707.6441
DRK23,OUT045,4572.1235
NCW06,OUT046,2816.0933
FDR31,OUT017,1807.9152
NCE43,OUT013,3720.293
DRO59,OUT027,2754.9387
FDN09,OUT049,4036.922
FDR11,OUT046,3203.4023
FDO57,OUT013,2154.641
NCX18,OUT017,3143.625
FDB05,OUT018,3148.7097
FDQ08,OUT018,691.3775
NCG43,OUT035,1813.0381
FDJ56,OUT013,1094.7236
FDA13,OUT010,26.735106
FDO56,OUT017,1952.1371
FDB37,OUT018,4099.0796
FDZ02,OUT018,1039.781
FDQ24,OUT046,5055.222
FDM16,OUT013,1548.5161
FDU35,OUT049,1585.1553
FDT35,OUT035,3702.3276
NCX30,OUT049,3898.491
FDG04,OUT017,2876.5088
FDI12,OUT035,1832.1917
FDE35,OUT035,868.86383
NCP14,OUT027,2858.7004
NCY53,OUT045,1716.0358
FDP49,OUT017,667.6337
FDQ04,OUT017,850.2694
FDM39,OUT035,2597.6665
FDO58,OUT019,390.42874
FDC56,OUT017,1410.5415
NCQ54,OUT046,3751.0713
FDV10,OUT027,898.89777
NCK17,OUT046,655.6254
NCF55,OUT027,709.5355
FDV33,OUT013,6049.924
NCH29,OUT019,366.51978
FDA37,OUT027,3401.8733
FDH46,OUT018,1252.0278
FDS25,OUT035,2161.735
FDH04,OUT027,2180.0574
FDX52,OUT046,3356.733
NCD42,OUT017,563.3288
FDW47,OUT017,2473.7305
FDL25,OUT027,2808.1907
NCJ06,OUT010,134.42278
FDY09,OUT013,2076.899
FDS40,OUT046,700.7653
FDH41,OUT017,2813.311
FDG38,OUT035,1213.7517
FDU03,OUT027,4669.7656
FDV20,OUT046,2745.1897
DRB13,OUT045,2021.07
NCQ30,OUT013,607.4318
NCH06,OUT013,3264.1865
FDU50,OUT018,2483.216
NCO42,OUT019,-218.99648
FDW09,OUT018,505.52548
FDH04,OUT013,1276.0747
FDC21,OUT045,1476.1138
FDL21,OUT049,556.51135
FDM46,OUT010,252.80588
FDT22,OUT019,217.9386
FDB28,OUT035,2498.7737
FDI12,OUT018,1450.8411
FDA28,OUT045,1937.9657
FDF59,OUT013,1600.5918
FDM45,OUT027,2946.4724
FDQ56,OUT017,1502.4747
FDR46,OUT049,2341.2878
FDT01,OUT013,1883.8904
FDD16,OUT027,1638.4642
NCU30,OUT010,634.4636
FDM40,OUT010,397.804
FDI56,OUT035,1773.438
NCS30,OUT013,2153.7227
FDU08,OUT017,1387.9939
FDX51,OUT027,6447.414
FDA43,OUT045,2211.736
FDX59,OUT010,152.34431
FDC37,OUT018,1358.9039
FDP58,OUT013,2975.7388
NCY42,OUT035,1300.2339
FDF21,OUT018,3151.328
FDU10,OUT027,905.7582
DRL47,OUT018,1142.8156
FDA58,OUT018,2083.6204
FDJ22,OUT049,3328.9233
FDK50,OUT046,2476.2832
FDO38,OUT035,1416.8507
DRF60,OUT035,5160.086
NCZ42,OUT019,627.3004
FDD35,OUT049,1963.3064
FDL25,OUT045,1041.553
FDJ16,OUT013,903.732
DRK59,OUT049,3395.751
FDI50,OUT046,4054.8506
NCB19,OUT045,1969.8816
DRI37,OUT035,909.97675
FDA14,OUT027,3518.033
FDC08,OUT018,2201.9058
FDS45,OUT046,2899.0408
FDI21,OUT049,1064.0538
DRJ47,OUT035,2745.4238
DRE37,OUT027,5462.821
FDT55,OUT018,3167.1052
NCG42,OUT027,3384.3699
FDA31,OUT049,3085.8428
NCW42,OUT046,3455.1375
FDF50,OUT017,3088.7493
FDK56,OUT049,4329.111
FDX10,OUT035,326.97095
NCK07,OUT027,3830.8718
FDZ49,OUT017,3707.6936
FDR33,OUT013,1708.4398
FDO44,OUT018,1576.1334
FDA20,OUT046,4360.5557
NCL30,OUT045,1554.7338
FDI05,OUT019,152.48436
FDQ12,OUT018,4176.5674
FDH47,OUT017,1839.6262
FDH34,OUT018,3241.4138
FDF29,OUT046,2450.5823
FDG40,OUT018,343.1265
NCE18,OUT017,6135.3315
FDP21,OUT010,742.6607
FDY50,OUT013,1621.3977
FDB36,OUT049,1704.9402
NCZ29,OUT049,2408.7666
FDU20,OUT018,1734.0508
FDO56,OUT013,1341.2455
FDW31,OUT049,3169.675
DRH59,OUT013,1042.1244
NCB30,OUT017,2477.9043
FDK43,OUT027,4418.5244
FDW43,OUT045,5312.6284
NCL19,OUT017,2553.8142
FDJ27,OUT046,1711.4431
FDC45,OUT046,2343.7317
FDY40,OUT035,703.33966
NCM41,OUT035,908.30634
NCK18,OUT019,540.1083
FDP37,OUT049,2435.0564
FDA27,OUT027,7076.531
NCX30,OUT035,3491.5657
FDR09,OUT017,4815.969
FDG08,OUT027,4497.3716
NCU30,OUT013,1983.0238
FDB16,OUT017,1033.044
FDM16,OUT017,1088.6116
FDC48,OUT013,1744.7676
NCF18,OUT046,3174.8289
FDU46,OUT018,1285.3002
FDH41,OUT018,3414.9158
NCN42,OUT010,214.03294
FDU49,OUT046,1758.951
FDB20,OUT027,2209.8167
FDG50,OUT019,199.97284
FDW20,OUT045,2334.8672
NCO55,OUT049,2005.7617
FDX48,OUT046,2276.0815
FDU48,OUT046,1407.6407
FDR48,OUT019,256.6895
FDK27,OUT013,1761.8674
FDT35,OUT013,3166.908
FDN12,OUT049,1744.6516
NCE31,OUT019,108.67748
FDL21,OUT017,604.421
FDV56,OUT017,605.97955
FDR16,OUT017,4805.617
NCP41,OUT049,1380.0444
FDJ27,OUT013,1568.8154
FDA07,OUT017,1691.9402
FDK55,OUT049,1215.1383
FDM33,OUT049,4155.357
FDY46,OUT046,2891.6143
FDD36,OUT046,1853.6932
FDB12,OUT027,2877.2292
FDF28,OUT019,544.3595
NCE07,OUT019,376.19122
FDW50,OUT027,4028.2512
NCW18,OUT017,3015.2878
NCJ17,OUT019,234.38931
DRZ24,OUT010,353.4923
FDS07,OUT035,2397.8784
NCW05,OUT010,257.3831
FDZ22,OUT018,931.01587
FDK02,OUT046,2376.8115
FDZ45,OUT027,5476.12
FDL25,OUT046,1316.0183
FDS08,OUT045,1495.1796
NCZ42,OUT027,11712.165
FDX57,OUT035,1602.8054
FDF21,OUT046,3934.2566
FDJ56,OUT018,1126.3839
FDX10,OUT013,344.1814
DRG48,OUT035,2673.2544
DRN37,OUT046,2620.1892
NCY41,OUT018,425.55655
FDN28,OUT045,638.01776
FDE34,OUT045,3984.9915
FDR10,OUT045,3029.9456
FDC32,OUT017,1414.974
DRG13,OUT046,2910.4666
FDP59,OUT049,946.87085
NCT53,OUT010,252.85309
FDL57,OUT027,6859.282
FDN32,OUT010,543.4353
FDK09,OUT018,3204.7068
FDA52,OUT010,158.98987
FDC57,OUT049,3107.8718
FDI09,OUT035,2767.6978
NCB07,OUT046,2704.47
FDP26,OUT035,1317.3042
FDP40,OUT027,3538.6277
FDL15,OUT013,2503.3547
FDV07,OUT046,1677.3093
FDS03,OUT017,1314.072
FDE50,OUT049,3478.593
FDQ15,OUT017,919.02814
FDQ33,OUT010,335.46304
FDT22,OUT013,769.28174
DRO35,OUT035,1922.3351
FDJ41,OUT049,4302.0767
FDQ27,OUT035,2473.9832
FDC26,OUT017,2237.4812
NCF43,OUT027,3645.9688
NCR50,OUT035,3597.3538
